video_id,, ,Captions,,,
161757232,,,"What is zero? How did it come about? Hannah Fry tells the story of how zero went from nothing to something.

Once upon a time, zero wasn’t really a number. Its journey to the fully fledged number we know and love today was a meandering one. Today, zero is both a placeholder, and tool, within our number system signifying an absence of a value, and as a number in its own right.

But it wasn’t always seen as that, and it still doesn’t act quite like other numbers. Can you divide by zero, for example? Hannah Fry explains how zero came about, from its origins in ancient civilisations, through the resistance it faced from the Roman numeral system, to being the cornerstone of calculus",,,
162052542,,,"Official music video for Jane Bordeaux's 'Ma’agalim'.
In a forgotten old penny arcade, a wooden doll is stuck in place and time.",,,
162066639,,,,,,
162334918,,,"A dog lives a lonely life in the house of his master and tries to fill his days with all kinds of hobbies.
Hopefully, some unexpected event will take place. If not, this could turn out to be a very boring film",,,
162335075,,,"Void is a meditation on the psychology of the creative mind and the choices we face when we create.

The art of creation can be as frustrating as it can be rewarding, and maybe it has to be a bit of both.

In a sequence of bright and pristine vignettes we see the darkness keeps emerging.
We are eventually fully immersed by the darkness before we can be reintroduced to the light.",,,
162434937,,,,,,
162551938,,,"Sound by sound and frame by frame abstract audio-visual worlds are created. They tell of a journey – of self-discovery, acceptance and growth. An animated music video in collaboration with electronica artist ",,,
162638502,,,"Direction, design, sound and animation by Marc Moynihan for School of Life, May 2016. Script and narration by Alain de Botton.",,,
162708494,,,"Finally, the 5th installment of the machine's saga! ""An exotic traveler from far away. An unexplored territory. A turbulent conflict. The storm will pass.""",,,
162736398,,,"Our aim was to create a piece beyond the standard performance video. We presented the artists as 3D scans and fused them with digitally created environment. The vibe of the track is intense, bit aggressive. We were trying to recreate this atmosphere as a visual experience and produce powerful imagery, where the invisible violence is transformed into personal strength.
The video may seem dark at first, but this darkness is not hopeless, it’s a state of matter where one can be reborn and reclaim their mastery. We were envisioning an aftermath of a battle, some sort of weird cathartic occurrence.
We decided to put the strong female characters at the front of the piece, as we thought they would be the best at translating the energy of the song and convey the message we wanted to communicate through the video. We feel that our work reflects the nature of current times in many ways, filtering everyday experiences and global issues into painting­-like scenes.",,,
162791169,,,"So, I finally sat down to finish this piece, that is my own observation about creativity. Clear, simple and to the point, It resembles real life activities I personally practice....Enjoy.",,,
162803063,,,"I was commissioned to make a film and shoot a set of images by ESPN for Wilson, to show the manufacturing process of their tennis balls for the US Open. We flew to the factory, shot the film and stills in one day then flew home. Its an amazingly complex manufacture, requiring 24 different processes to make the final ball. It was hot, loud and the people who worked there, worked fast. So much beauty in each stage. I love the mechanics of how things are made, it fills me with great pleasure.",,,
162839746,,,"Her Limitless Precision, Speed and Ease.
Your Endless Inspiration.

Your inspiration was once the fastest thing on set.
Your creativity was what camera support technology struggled to keep up with. Then when it finally did become fast and precise
enough to capture what you imagined, it simply wasn’t very accessible or easy to use.

That changes here.
Her name is KIRA.

Her movements are fluid. Her grace is stunning. Her speed and power are positively unmatched.
Sound like a dancer? She moves like one. But she’s more—she’s a partner. A dance partner. A creative partner.

KIRA is easy to program and use. She’s intuitive and nimble in ways that no camera robot before her ever has been.

See what’s capable—and what new ideas are born—when the old limitations no longer apply.

Invite KIRA to your production and try to keep up.",,,
162945779,,,"Tokyo Shibuya intersection.
Many people come and go here.

When you are in the crowd, it's absorbed by the energy of the big city, the noise of the city disappears, and you feel like you are alone in this city.",,,
163045235,,,"Four stories, one motel. A dream you may have forgotten.",,,
163153865,,,"When working on this project, I was deeply inspired by the dynamics of motion and philosophy of Kung Fu. Masters: Lee Shek Lin, Wong Yiu Kau.
Visualizing the invisible is always fascinating, and motion visualizations have been created even in pre-digital times with light, photography, costumes or paintings. I have described some of the methods that I applied in this work in my book ""Grids for the Dynamic Images"", published 2003.",,,
